,player_dist_walk,player_dmg,team_placement,player_dist_ride,player_survive_time,game_size,party_size,player_kills,player_survival_time
1291,1262.89172,145,18,2041.7041,15.0,27,4,1,15.0
1292,836.3047,30,18,2248.008,14.0,27,4,1,14.0
1293,744.6473,17,12,0.0,8.0,27,4,0,8.0
1294,953.382568,100,12,0.0,14.0,27,4,0,14.0
1295,1505.94641,288,12,0.0,20.0,27,4,2,20.0
1296,1054.19446,161,12,0.0,14.0,27,4,0,14.0
1297,3656.664,306,7,0.0,27.0,27,4,4,27.0
1298,138.4647,65,7,0.0,2.0,27,4,1,2.0
1299,3503.5896,132,7,0.0,27.0,27,4,1,27.0
1300,3580.38574,0,7,0.0,27.0,27,4,0,27.0
1301,27.6529083,200,21,0.0,2.0,27,4,2,2.0
1302,766.4698490000002,0,21,0.0,8.0,27,4,0,8.0
1303,2558.652,480,4,6130.931,29.0,27,4,5,29.0
1304,3584.95215,180,4,5187.2426799999985,23.0,27,4,2,23.0
1305,1536.8335,373,4,6519.259279999998,29.0,27,4,4,29.0
1306,1910.40222,9,4,5764.67139,24.0,27,4,0,24.0
1307,3389.643,281,8,6187.556,25.0,27,4,0,25.0
1308,3073.278,93,8,5746.949000000001,23.0,27,4,0,23.0
1309,3571.16528,424,8,5799.538000000001,27.0,27,4,2,27.0
1310,3583.91626,0,8,5749.654,23.0,27,4,1,23.0
1311,2467.01855,82,10,3897.22754,25.0,27,4,0,25.0
1312,2230.34375,17,10,3900.0576200000014,23.0,27,4,0,23.0
1313,3060.5918,58,10,3278.53564,24.0,27,4,0,24.0
1314,385.8542,102,26,0.0,3.0,27,4,1,3.0
1315,75.43751999999998,65,26,0.0,2.0,27,4,0,2.0
1316,360.2539,172,26,0.0,4.0,27,4,2,4.0
1317,1417.43408,48,17,3490.00659,18.0,27,4,1,18.0
1318,1825.43262,47,17,128.380844,15.0,27,4,0,15.0
1319,1809.36951,110,17,225.752975,15.0,27,4,0,15.0
1320,2045.07874,107,17,126.5159,15.0,27,4,2,15.0
1321,2981.579,189,13,0.0,20.0,27,4,0,20.0
